complaint_id,created_at,complaint_text,category,language,actual_is_duplicate,actual_duplicate_of_id,top_match_id,top_similarity,candidate_ids,original_rank,top1_exact_original_match,top5_exact_original_match
CMP-02717,2026-04-10 08:44:00,Hostel Block C la water tank overflow aagudhu. Please check pannunga.,Water and Plumbing,ta_en,0,,CMP-01867,0.9746,CMP-01867|CMP-00156|CMP-01855|CMP-03526|CMP-01002,,0,0
CMP-02338,2026-04-10 10:27:00,படிக்கட்டு கைப்பிடி தளர்வாக உள்ளது பிரச்சனை Library Entrance இடத்தில் உள்ளது.,Safety and Security,ta,0,,CMP-03613,0.9386,CMP-03613|CMP-00439|CMP-03629|CMP-01353|CMP-02959,,0,0
CMP-01644,2026-04-10 11:22:00,Please check the campus bus arrived late at College Entrance.,Transport and Parking,en,0,,CMP-00178,1.0,CMP-00178|CMP-00193|CMP-03406|CMP-01307|CMP-01337,,0,0
CMP-01525,2026-04-10 12:34:00,நிறுத்துமிடம் கிடைக்கவில்லை பிரச்சனை Route 3 Bus Stop இடத்தில் உள்ளது.,Transport and Parking,ta,0,,CMP-00285,0.9582,CMP-00285|CMP-03593|CMP-01458|CMP-01726|CMP-03529,,0,0
CMP-03453,2026-04-10 13:21:00,North Canteen area la canteen service romba slow ah iruku.,Food and Canteen,ta_en,1,CMP-01858,CMP-01771,0.9525,CMP-01771|CMP-02187|CMP-03730|CMP-02003|CMP-01532,,0,0
CMP-03512,2026-04-10 13:39:00,There is a problem because an unauthorized person entered the hostel area at Hostel Block B.,Safety and Security,en,1,CMP-00507,CMP-02035,1.0,CMP-02035|CMP-02457|CMP-02210|CMP-00914|CMP-01650,,0,0
CMP-02077,2026-04-10 13:40:00,Engineering Block இல் கண்ணாடி பலகம் உடைந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Safety and Security,ta,0,,CMP-03192,1.0,CMP-03192|CMP-02513|CMP-00175|CMP-02554|CMP-00634,,0,0
CMP-02492,2026-04-10 15:11:00,Urgent attention is needed because the corridor light is not working in C-305.,Electrical and Power,en,0,,CMP-01357,1.0,CMP-01357|CMP-00929|CMP-02412|CMP-01105|CMP-01297,,0,0
CMP-00394,2026-04-10 15:30:00,I want to report that the bus is overcrowded in Route 3 Bus Stop.,Transport and Parking,en,0,,CMP-02963,0.9164,CMP-02963|CMP-01722|CMP-02890|CMP-03301|CMP-03743,,0,0
CMP-00742,2026-04-10 15:42:00,There is a problem because water is leaking from the pipe at Engineering Block.,Water and Plumbing,en,0,,CMP-02185,0.8828,CMP-02185|CMP-00345|CMP-02367|CMP-03460|CMP-00736,,0,0
CMP-01018,2026-04-10 15:58:00,"C-204 la switch damage aagiruku, immediate ah solve pannunga.",Electrical and Power,ta_en,0,,CMP-02627,1.0,CMP-02627|CMP-01204|CMP-01485|CMP-02940|CMP-00362,,0,0
CMP-01111,2026-04-10 17:22:00,Urgent attention is needed because the food quality is poor in North Canteen.,Food and Canteen,en,0,,CMP-00717,0.8688,CMP-00717|CMP-02794|CMP-00599|CMP-01460|CMP-01453,,0,0
CMP-00944,2026-04-10 19:58:00,Route 1 Bus Stop இல் வளாக பேருந்து தாமதமாக வந்தது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Transport and Parking,ta,0,,CMP-03777,1.0,CMP-03777|CMP-01251|CMP-03215|CMP-00254|CMP-01401,,0,0
CMP-03223,2026-04-10 22:18:00,கழிவறை குழாய் உடைந்துள்ளது பிரச்சனை Hostel Block B இடத்தில் உள்ளது.,Water and Plumbing,ta,1,CMP-01855,CMP-02718,0.9445,CMP-02718|CMP-01515|CMP-02085|CMP-03224|CMP-01448,,0,0
CMP-03614,2026-04-10 22:50:00,electrical panel pakkathula water leak aagudhu at Library Entrance. Kindly action edunga.,Safety and Security,ta_en,1,CMP-02338,CMP-00892,0.9654,CMP-00892|CMP-02420|CMP-02458|CMP-03837|CMP-00503,,0,0
CMP-03035,2026-04-11 01:49:00,C-305 la corridor light eriyala. Please check pannunga.,Electrical and Power,ta_en,1,CMP-02492,CMP-01904,0.9798,CMP-01904|CMP-01403|CMP-02946|CMP-00362|CMP-02503,,0,0
CMP-03095,2026-04-11 08:55:00,Engineering Block la glass panel broken ah iruku. Please check pannunga.,Safety and Security,ta_en,1,CMP-01311,CMP-01667,0.8843,CMP-01667|CMP-00641|CMP-03487|CMP-02826|CMP-02611,,0,0
CMP-01664,2026-04-11 10:35:00,C-101 பகுதியில் ஆய்வக உபகரணம் வேலை செய்யவில்லை. தயவுசெய்து சரிசெய்யவும்.,Classroom and Laboratory,ta,0,,CMP-01231,1.0,CMP-01231|CMP-00224|CMP-03481|CMP-02655|CMP-00580,,0,0
CMP-02212,2026-04-11 11:46:00,"Computer Laboratory la classroom bench broken ah iruku, immediate ah solve pannunga.",Classroom and Laboratory,ta_en,0,,CMP-00947,0.969,CMP-00947|CMP-03202|CMP-01416|CMP-02530|CMP-02329,,0,0
CMP-01670,2026-04-11 12:13:00,மின்பலகையின் அருகில் தண்ணீர் கசிகிறது பிரச்சனை Hostel Block B இடத்தில் உள்ளது.,Safety and Security,ta,0,,CMP-02372,0.9059,CMP-02372|CMP-00507|CMP-03011|CMP-01338|CMP-03337,,0,0
CMP-02138,2026-04-11 12:34:00,There is a problem because the laboratory equipment is not functioning at C-101.,Classroom and Laboratory,en,0,,CMP-02724,1.0,CMP-02724|CMP-03052|CMP-00224|CMP-03713|CMP-01231,,0,0
CMP-01600,2026-04-11 15:00:00,Academic Block Corridor இல் குப்பை குவிந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Cleanliness and Waste,ta,0,,CMP-00492,0.9408,CMP-00492|CMP-00387|CMP-03191|CMP-00197|CMP-00774,,0,0
CMP-02997,2026-04-11 15:29:00,அறை கதவு பூட்டு உடைந்துள்ளது பிரச்சனை Hostel Room 214 இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-01420,1.0,CMP-01420|CMP-03681|CMP-00946|CMP-03798|CMP-00856,,0,0
CMP-00448,2026-04-11 17:00:00,Engineering Block area la tube light flicker aagudhu.,Electrical and Power,ta_en,0,,CMP-01384,0.8986,CMP-01384|CMP-02855|CMP-02738|CMP-01658|CMP-03868,,0,0
CMP-01319,2026-04-11 17:42:00,Girls Hostel Block B la mattress damage aagiruku. Please check pannunga.,Hostel and Accommodation,ta_en,0,,CMP-01953,0.9875,CMP-01953|CMP-01636|CMP-02333|CMP-03582|CMP-00289,,0,0
CMP-02252,2026-04-11 18:29:00,Please check the bus is overcrowded at Route 2 Bus Stop.,Transport and Parking,en,0,,CMP-02890,1.0,CMP-02890|CMP-03743|CMP-03301|CMP-02963|CMP-00394,,0,0
CMP-03500,2026-04-11 19:01:00,Please check the classroom bench is broken at Computer Laboratory.,Classroom and Laboratory,en,1,CMP-02168,CMP-02734,1.0,CMP-02734|CMP-01416|CMP-02530|CMP-01977|CMP-03553,,0,0
CMP-01841,2026-04-11 19:34:00,There is a problem because an unauthorized person entered the hostel area at Hostel Block B.,Safety and Security,en,0,,CMP-03512,1.0,CMP-03512|CMP-02035|CMP-02457|CMP-02210|CMP-00914,,0,0
CMP-00757,2026-04-11 20:40:00,I want to report that the staircase railing is loose in Library Entrance.,Safety and Security,en,0,,CMP-01274,0.8991,CMP-01274|CMP-00719|CMP-01087|CMP-02885|CMP-03539,,0,0
CMP-02121,2026-04-11 20:48:00,Student Service Centre area la fee payment portal la update aagala.,Administration and Documents,ta_en,0,,CMP-01917,0.9088,CMP-01917|CMP-03086|CMP-02874|CMP-01579|CMP-00973,,0,0
CMP-03240,2026-04-11 21:26:00,"Engineering Block la pipe la water leak aagudhu, immediate ah solve pannunga.",Water and Plumbing,ta_en,1,CMP-00742,CMP-03386,1.0,CMP-03386|CMP-00345|CMP-00305|CMP-00156|CMP-03687,,0,0
CMP-03082,2026-04-11 21:54:00,I want to report that the air conditioner is not working in Computer Laboratory.,Classroom and Laboratory,en,1,CMP-02212,CMP-01785,0.9689,CMP-01785|CMP-01537|CMP-02263|CMP-03025|CMP-03219,,0,0
CMP-03404,2026-04-12 09:18:00,I want to report that water is leaking near an electrical panel in Hostel Block B.,Safety and Security,en,1,CMP-00065,CMP-01241,0.9377,CMP-01241|CMP-03774|CMP-01232|CMP-03419|CMP-03206,,0,0
CMP-01617,2026-04-12 10:10:00,Boys Hostel Block B area la room clean pannala.,Hostel and Accommodation,ta_en,0,,CMP-03302,1.0,CMP-03302|CMP-03067|CMP-02445|CMP-00526|CMP-02985,,0,0
CMP-01410,2026-04-12 11:00:00,Boys Hostel Block A la mattress damage aagiruku. Please check pannunga.,Hostel and Accommodation,ta_en,0,,CMP-02219,0.9446,CMP-02219|CMP-01953|CMP-01319|CMP-02333|CMP-00289,,0,0
CMP-02253,2026-04-12 11:02:00,I want to report that the room door lock is broken in Hostel Room 214.,Hostel and Accommodation,en,0,,CMP-01909,1.0,CMP-01909|CMP-03057|CMP-01417|CMP-02722|CMP-00540,,0,0
CMP-01738,2026-04-12 11:27:00,Girls Hostel Washroom இல் கழிவறை சுத்தம் செய்யப்படவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Cleanliness and Waste,ta,0,,CMP-02466,1.0,CMP-02466|CMP-01519|CMP-03558|CMP-02232|CMP-03800,,0,0
CMP-01948,2026-04-12 13:10:00,Engineering Block la current supply illa. Please check pannunga.,Electrical and Power,ta_en,0,,CMP-03587,0.8248,CMP-03587|CMP-03667|CMP-01073|CMP-02038|CMP-03833,,0,0
CMP-01134,2026-04-12 17:13:00,Urgent attention is needed because garbage has accumulated in Library Washroom.,Cleanliness and Waste,en,0,,CMP-02925,0.8979,CMP-02925|CMP-01947|CMP-01982|CMP-01256|CMP-01878,,0,0
CMP-03745,2026-04-12 18:02:00,Girls Hostel Washroom area la corridor dirty ah iruku.,Cleanliness and Waste,ta_en,1,CMP-01738,CMP-02714,0.9375,CMP-02714|CMP-03340|CMP-01383|CMP-02349|CMP-01654,,0,0
CMP-00534,2026-04-12 18:13:00,Urgent attention is needed because a vehicle is blocking the campus entrance in Route 3 Bus Stop.,Transport and Parking,en,0,,CMP-02141,0.888,CMP-02141|CMP-02351|CMP-00476|CMP-03643|CMP-02936,,0,0
CMP-01331,2026-04-12 19:39:00,North Canteen area la drinking water dispenser work aagala.,Food and Canteen,ta_en,0,,CMP-03794,0.9726,CMP-03794|CMP-03669|CMP-00725|CMP-02825|CMP-01586,,0,0
CMP-01347,2026-04-12 20:13:00,food quality poor ah iruku at Hostel Mess. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-00976,0.9101,CMP-00976|CMP-02064|CMP-01287|CMP-02566|CMP-01721,,0,0
CMP-03581,2026-04-12 20:34:00,I want to report that the air conditioner is not working in C-101.,Classroom and Laboratory,en,1,CMP-01664,CMP-02543,0.9384,CMP-02543|CMP-00185|CMP-02928|CMP-00965|CMP-01413,,0,0
CMP-00700,2026-04-13 08:17:00,"Accounts Office la fee payment portal la update aagala, immediate ah solve pannunga.",Administration and Documents,ta_en,0,,CMP-00973,0.9141,CMP-00973|CMP-00763|CMP-02874|CMP-02816|CMP-03280,,0,0
CMP-02994,2026-04-13 11:01:00,Urgent attention is needed because the dustbin is overflowing in Library Washroom.,Cleanliness and Waste,en,0,,CMP-02925,1.0,CMP-02925|CMP-01134|CMP-02416|CMP-01256|CMP-01947,,0,0
CMP-00955,2026-04-13 11:13:00,Please check the staircase railing is loose at Engineering Block.,Safety and Security,en,0,,CMP-01152,1.0,CMP-01152|CMP-03617|CMP-02135|CMP-00544|CMP-02546,,0,0
CMP-02234,2026-04-13 11:52:00,Hostel Mess area la food hygiene illa.,Food and Canteen,ta_en,0,,CMP-00015,1.0,CMP-00015|CMP-01838|CMP-00910|CMP-03773|CMP-03249,,0,0
CMP-02086,2026-04-13 12:20:00,"Campus Road la campus street light work aagala, immediate ah solve pannunga.",Safety and Security,ta_en,0,,CMP-03519,1.0,CMP-03519|CMP-03715|CMP-03664|CMP-00427|CMP-02852,,0,0
CMP-00743,2026-04-13 13:04:00,There is a problem because there is no water supply at Engineering Block.,Water and Plumbing,en,0,,CMP-00902,0.7876,CMP-00902|CMP-00582|CMP-00742|CMP-02367|CMP-02328,,0,0
CMP-02519,2026-04-13 13:16:00,I want to report that water is leaking near an electrical panel in Main Gate.,Safety and Security,en,0,,CMP-00080,0.9184,CMP-00080|CMP-01711|CMP-03419|CMP-03206|CMP-01684,,0,0
CMP-00740,2026-04-13 14:54:00,கழிவறை அடைத்துள்ளது பிரச்சனை Hostel Block C இடத்தில் உள்ளது.,Water and Plumbing,ta,0,,CMP-01515,0.99,CMP-01515|CMP-03223|CMP-03446|CMP-00978|CMP-02085,,0,0
CMP-00054,2026-04-13 15:04:00,அறை சுத்தம் செய்யப்படவில்லை பிரச்சனை Boys Hostel Block A இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-00526,1.0,CMP-00526|CMP-03327|CMP-01136|CMP-03143|CMP-03591,,0,0
CMP-02204,2026-04-13 18:29:00,Computer Laboratory area la corridor light eriyala.,Electrical and Power,ta_en,0,,CMP-01826,0.9366,CMP-01826|CMP-03889|CMP-01690|CMP-01104|CMP-01602,,0,0
CMP-02413,2026-04-13 18:49:00,"Hostel Block A la lab computer network connect aagala, immediate ah solve pannunga.",Wi-Fi and IT Services,ta_en,0,,CMP-03835,0.829,CMP-03835|CMP-01668|CMP-01190|CMP-00622|CMP-02914,,0,0
CMP-00331,2026-04-13 20:21:00,Hostel Block A la toilet block aagiruku. Please check pannunga.,Water and Plumbing,ta_en,0,,CMP-01974,1.0,CMP-01974|CMP-03574|CMP-00162|CMP-00799|CMP-00716,,0,0
CMP-00808,2026-04-14 09:02:00,"Parking Area la dustbin overflow aagudhu, immediate ah solve pannunga.",Cleanliness and Waste,ta_en,0,,CMP-03066,0.912,CMP-03066|CMP-03855|CMP-03270|CMP-03072|CMP-01641,,0,0
CMP-00349,2026-04-14 09:05:00,Hostel Room 312 இல் அறை சுத்தம் செய்யப்படவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Hostel and Accommodation,ta,0,,CMP-01051,0.9383,CMP-01051|CMP-02290|CMP-00126|CMP-00663|CMP-02341,,0,0
CMP-01360,2026-04-14 10:00:00,There is a problem because water is leaking from the pipe at Boys Hostel Washroom.,Water and Plumbing,en,0,,CMP-01836,1.0,CMP-01836|CMP-00864|CMP-02915|CMP-01832|CMP-02835,,0,0
CMP-02314,2026-04-14 12:07:00,கேன்டீன் சேவை மிகவும் மெதுவாக உள்ளது பிரச்சனை Main Canteen இடத்தில் உள்ளது.,Food and Canteen,ta,0,,CMP-00750,1.0,CMP-00750|CMP-00228|CMP-02010|CMP-00817|CMP-01342,,0,0
CMP-03004,2026-04-14 12:11:00,Urgent attention is needed because the cupboard lock is not working in Hostel Room 312.,Hostel and Accommodation,en,1,CMP-00349,CMP-01252,0.9,CMP-01252|CMP-00650|CMP-01290|CMP-02589|CMP-00531,,0,0
CMP-01110,2026-04-14 12:15:00,There is a problem because the campus street light is not working at Main Gate.,Safety and Security,en,0,,CMP-00630,0.8662,CMP-00630|CMP-00530|CMP-02818|CMP-01425|CMP-03752,,0,0
CMP-01886,2026-04-14 14:38:00,Hostel Room 214 இல் அறை சுத்தம் செய்யப்படவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Hostel and Accommodation,ta,0,,CMP-02245,0.9392,CMP-02245|CMP-00349|CMP-00114|CMP-03894|CMP-01420,,0,0
CMP-00504,2026-04-14 15:32:00,"Hostel Mess la food price wrong ah iruku, immediate ah solve pannunga.",Food and Canteen,ta_en,0,,CMP-02370,1.0,CMP-02370|CMP-01287|CMP-02566|CMP-00072|CMP-00447,,0,0
CMP-01910,2026-04-14 15:46:00,Please check the drinking water dispenser is not working at North Canteen.,Food and Canteen,en,0,,CMP-01509,1.0,CMP-01509|CMP-02041|CMP-00998|CMP-01653|CMP-00428,,0,0
CMP-01167,2026-04-14 17:12:00,There is a problem because an unauthorized person entered the hostel area at Engineering Block.,Safety and Security,en,0,,CMP-01841,0.9146,CMP-01841|CMP-03512|CMP-02035|CMP-02210|CMP-01311,,0,0
CMP-03518,2026-04-14 19:48:00,அறை சுத்தம் செய்யப்படவில்லை பிரச்சனை Boys Hostel Block B இடத்தில் உள்ளது.,Hostel and Accommodation,ta,1,CMP-01617,CMP-00054,0.9738,CMP-00054|CMP-00526|CMP-01136|CMP-01574|CMP-03772,,0,0
CMP-01707,2026-04-14 20:29:00,ஜன்னல் சேதமடைந்துள்ளது பிரச்சனை Girls Hostel Block B இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-02786,1.0,CMP-02786|CMP-02299|CMP-00369|CMP-02555|CMP-03850,,0,0
CMP-00315,2026-04-14 20:37:00,Engineering Block பகுதியில் தண்ணீர் வழங்கல் இல்லை. தயவுசெய்து சரிசெய்யவும்.,Water and Plumbing,ta,0,,CMP-00743,0.9224,CMP-00743|CMP-00902|CMP-02328|CMP-00499|CMP-01303,,0,0
CMP-03428,2026-04-15 02:54:00,room clean pannala at Hostel Room 214. Kindly action edunga.,Hostel and Accommodation,ta_en,1,CMP-01886,CMP-00798,1.0,CMP-00798|CMP-00938|CMP-03067|CMP-02445|CMP-03302,,0,0
CMP-03738,2026-04-15 07:08:00,North Canteen பகுதியில் கேன்டீன் சேவை மிகவும் மெதுவாக உள்ளது. தயவுசெய்து சரிசெய்யவும்.,Food and Canteen,ta,1,CMP-01910,CMP-00056,1.0,CMP-00056|CMP-01548|CMP-00724|CMP-00711|CMP-01589,,0,0
CMP-00225,2026-04-15 08:14:00,Main Canteen இல் உணவு சுகாதாரமற்றதாக உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Food and Canteen,ta,0,,CMP-03599,0.9424,CMP-03599|CMP-03348|CMP-01623|CMP-02948|CMP-00063,,0,0
CMP-02660,2026-04-15 09:43:00,lab equipment work aagala at C-101. Kindly action edunga.,Classroom and Laboratory,ta_en,0,,CMP-01267,0.9757,CMP-01267|CMP-03701|CMP-03257|CMP-03182|CMP-01309,,0,0
CMP-02179,2026-04-15 09:55:00,fan work aagala at C-204. Kindly action edunga.,Electrical and Power,ta_en,0,,CMP-02350,1.0,CMP-02350|CMP-00825|CMP-00177|CMP-00656|CMP-03172,,0,0
CMP-03697,2026-04-15 10:00:00,pipe la water leak aagudhu at Hostel Block C. Kindly action edunga.,Water and Plumbing,ta_en,1,CMP-00740,CMP-00654,0.995,CMP-00654|CMP-03526|CMP-01118|CMP-00260|CMP-02458,,0,0
CMP-01736,2026-04-15 10:15:00,வளாக தெருவிளக்கு வேலை செய்யவில்லை பிரச்சனை Hostel Block B இடத்தில் உள்ளது.,Safety and Security,ta,0,,CMP-02510,1.0,CMP-02510|CMP-01507|CMP-00065|CMP-00645|CMP-02718,,0,0
CMP-03273,2026-04-15 10:41:00,Urgent attention is needed because the corridor light is not working in Computer Laboratory.,Electrical and Power,en,1,CMP-02204,CMP-02492,0.8193,CMP-02492|CMP-01357|CMP-01196|CMP-01520|CMP-02111,,0,0
CMP-01431,2026-04-15 11:12:00,Main Parking Area la bus route notice illama change pannitanga. Please check pannunga.,Transport and Parking,ta_en,0,,CMP-02779,1.0,CMP-02779|CMP-01599|CMP-02727|CMP-02872|CMP-01724,,0,0
